"source_type","record_id","title","category","publish_date","url","document_url","venue","location","content"
"document","doc-9421","November-Healthy-Life-Center-Calendar","Published document","2017-03-16","https://esterotoday.com/november-healthy-life-center-calendar-2/","https://esterotoday.com/wp-content/uploads/2017/03/November-Healthy-Life-Center-Calendar.pdf","","","November-Healthy-Life-Center-Calendar November-Healthy-Life-Center-Calendar"
"document","doc-9411","News-Press-article-on-9-25-Workshop-9-26-14","Published document","2017-03-16","https://esterotoday.com/news-press-article-on-9-25-workshop-9-26-14/","https://esterotoday.com/wp-content/uploads/2017/03/News-Press-article-on-9-25-Workshop-9-26-14.pdf","","","News-Press-article-on-9-25-Workshop-9-26-14 News-Press-article-on-9-25-Workshop-9-26-14"
"document","doc-9386","MPO_June2014","Published document","2017-03-16","https://esterotoday.com/mpo_june2014/","https://esterotoday.com/wp-content/uploads/2017/03/MPO_June2014.pdf","","","MPO_June2014 MPO_June2014"
"document","doc-9407","Nathan-Letter-to-public-8-26-15","Published document","2017-03-16","https://esterotoday.com/nathan-letter-to-public-8-26-15/","https://esterotoday.com/wp-content/uploads/2017/03/Nathan-Letter-to-public-8-26-15.pdf","","","Nathan-Letter-to-public-8-26-15 Nathan-Letter-to-public-8-26-15"
"document","doc-9405","NDN-Board-Approves-Arch-and-Cons-mgr…10-23-15","Published document","2017-03-16","https://esterotoday.com/ndn-board-approves-arch-and-cons-mgr-10-23-15/","https://esterotoday.com/wp-content/uploads/2017/03/NDN-Board-Approves-Arch-and-Cons-mgr...10-23-15.pdf","","","NDN-Board-Approves-Arch-and-Cons-mgr…10-23-15 NDN-Board-Approves-Arch-and-Cons-mgr...10-23-15"
"document","doc-9406","Naples-Daily-News-article-on-9-25-workshop-9-26-14","Published document","2017-03-16","https://esterotoday.com/naples-daily-news-article-on-9-25-workshop-9-26-14/","https://esterotoday.com/wp-content/uploads/2017/03/Naples-Daily-News-article-on-9-25-workshop-9-26-14.pdf","","","Naples-Daily-News-article-on-9-25-workshop-9-26-14 Naples-Daily-News-article-on-9-25-workshop-9-26-14"
"document","doc-9348","LPV_BoCC_Qaire_Responses_140722","Published document","2017-03-16","https://esterotoday.com/lpv_bocc_qaire_responses_140722/","https://esterotoday.com/wp-content/uploads/2017/03/LPV_BoCC_Qaire_Responses_140722.pdf","","","LPV_BoCC_Qaire_Responses_140722 LPV_BoCC_Qaire_Responses_140722"
"document","doc-9349","LPV_Sustainability_Letter_6-9-14_1","Published document","2017-03-16","https://esterotoday.com/lpv_sustainability_letter_6-9-14_1/","https://esterotoday.com/wp-content/uploads/2017/03/LPV_Sustainability_Letter_6-9-14_1.pdf","","","LPV_Sustainability_Letter_6-9-14_1 LPV_Sustainability_Letter_6-9-14_1"
"document","doc-9347","LMHSEventsOct2016","Published document","2017-03-16","https://esterotoday.com/lmhseventsoct2016/","https://esterotoday.com/wp-content/uploads/2017/03/LMHSEventsOct2016.pdf","","","LMHSEventsOct2016 LMHSEventsOct2016"
"document","doc-9341","LMHS-Update-for-No.-11…-10-29-15","Published document","2017-03-16","https://esterotoday.com/lmhs-update-for-no-11-10-29-15/","https://esterotoday.com/wp-content/uploads/2017/03/LMHS-Update-for-No.-11...-10-29-15.pdf","","","LMHS-Update-for-No.-11…-10-29-15 LMHS-Update-for-No.-11...-10-29-15"
"document","doc-9340","LMHS-Statement-re-Court-Arbitration-Decision-7-17-15","Published document","2017-03-16","https://esterotoday.com/lmhs-statement-re-court-arbitration-decision-7-17-15/","https://esterotoday.com/wp-content/uploads/2017/03/LMHS-Statement-re-Court-Arbitration-Decision-7-17-15.pdf","","","LMHS-Statement-re-Court-Arbitration-Decision-7-17-15 LMHS-Statement-re-Court-Arbitration-Decision-7-17-15"
"document","doc-9339","LMHS-Coconut-Mall-announcement-8-14-15","Published document","2017-03-16","https://esterotoday.com/lmhs-coconut-mall-announcement-8-14-15/","https://esterotoday.com/wp-content/uploads/2017/03/LMHS-Coconut-Mall-announcement-8-14-15.pdf","","","LMHS-Coconut-Mall-announcement-8-14-15 LMHS-Coconut-Mall-announcement-8-14-15"
"document","doc-9342","LMHS-at-CP-vison-summary-final-4-22-15","Published document","2017-03-16","https://esterotoday.com/lmhs-at-cp-vison-summary-final-4-22-15/","https://esterotoday.com/wp-content/uploads/2017/03/LMHS-at-CP-vison-summary-final-4-22-15.pdf","","","LMHS-at-CP-vison-summary-final-4-22-15 LMHS-at-CP-vison-summary-final-4-22-15"
"document","doc-9351","Lee-Health-Coconut-Point-Board-Presentation-11-17-16-update","Published document","2017-03-16","https://esterotoday.com/lee-health-coconut-point-board-presentation-11-17-16-update/","https://esterotoday.com/wp-content/uploads/2017/03/Lee-Health-Coconut-Point-Board-Presentation-11-17-16-update.pdf","","","Lee-Health-Coconut-Point-Board-Presentation-11-17-16-update Lee-Health-Coconut-Point-Board-Presentation-11-17-16-update"
"document","doc-9352","Lee-Memorial-Project-Moving-Forward-2…5-11-15","Published document","2017-03-16","https://esterotoday.com/lee-memorial-project-moving-forward-2-5-11-15/","https://esterotoday.com/wp-content/uploads/2017/03/Lee-Memorial-Project-Moving-Forward-2...5-11-15.pdf","","","Lee-Memorial-Project-Moving-Forward-2…5-11-15 Lee-Memorial-Project-Moving-Forward-2...5-11-15"
"document","doc-9302","Humphery_Endorse","Published document","2017-03-16","https://esterotoday.com/humphery_endorse/","https://esterotoday.com/wp-content/uploads/2017/03/Humphery_Endorse.pdf","","","Humphery_Endorse Humphery_Endorse"
"document","doc-9289","HLcenter.febcal","Published document","2017-03-16","https://esterotoday.com/hlcenter-febcal/","https://esterotoday.com/wp-content/uploads/2017/03/HLcenter.febcal.pdf","","","HLcenter.febcal HLcenter.febcal"
"document","doc-9287","HLC.junecal","Published document","2017-03-16","https://esterotoday.com/hlc-junecal/","https://esterotoday.com/wp-content/uploads/2017/03/HLC.junecal.pdf","","","HLC.junecal HLC.junecal"
"document","doc-9291","HealthGrades","Published document","2017-03-16","https://esterotoday.com/healthgrades/","https://esterotoday.com/wp-content/uploads/2017/03/HealthGrades.pdf","","","HealthGrades HealthGrades"
"document","doc-9293","Healthcare-Alert-12-press-release","Published document","2017-03-16","https://esterotoday.com/healthcare-alert-12-press-release/","https://esterotoday.com/wp-content/uploads/2017/03/Healthcare-Alert-12-press-release.pdf","","","Healthcare-Alert-12-press-release Healthcare-Alert-12-press-release"
"document","doc-9817","hanson","Published document","2017-03-16","https://esterotoday.com/hanson/","https://esterotoday.com/wp-content/uploads/2017/03/hanson.pdf","","","hanson hanson"
"document","doc-9276","Genova.parks_","Published document","2017-03-16","https://esterotoday.com/genova-parks_/","https://esterotoday.com/wp-content/uploads/2017/03/Genova.parks_.pdf","","","Genova.parks_ Genova.parks_"
"document","doc-9274","Genova.backgrounder-1","Published document","2017-03-16","https://esterotoday.com/genova-backgrounder-1/","https://esterotoday.com/wp-content/uploads/2017/03/Genova.backgrounder-1.pdf","","","Genova.backgrounder-1 Genova.backgrounder-1"
"document","doc-9271","Freestanding-EDs-and-quality-outcomes-release-10-22-15","Published document","2017-03-16","https://esterotoday.com/freestanding-eds-and-quality-outcomes-release-10-22-15/","https://esterotoday.com/wp-content/uploads/2017/03/Freestanding-EDs-and-quality-outcomes-release-10-22-15.pdf","","","Freestanding-EDs-and-quality-outcomes-release-10-22-15 Freestanding-EDs-and-quality-outcomes-release-10-22-15"
"document","doc-9243","FFD_5-29-14","Published document","2017-03-16","https://esterotoday.com/ffd_5-29-14/","https://esterotoday.com/wp-content/uploads/2017/03/FFD_5-29-14.pdf","","","FFD_5-29-14 FFD_5-29-14"
"document","doc-9249","FactSheet-PlanAmendments","Published document","2017-03-16","https://esterotoday.com/factsheet-planamendments/","https://esterotoday.com/wp-content/uploads/2017/03/FactSheet-PlanAmendments.pdf","","","FactSheet-PlanAmendments FactSheet-PlanAmendments"
"document","doc-9232","ExeSumJan2015","Published document","2017-03-16","https://esterotoday.com/exesumjan2015/","https://esterotoday.com/wp-content/uploads/2017/03/ExeSumJan2015.pdf","","","ExeSumJan2015 ExeSumJan2015"
"document","doc-9240","ExecSumMay2014","Published document","2017-03-16","https://esterotoday.com/execsummay2014/","https://esterotoday.com/wp-content/uploads/2017/03/ExecSumMay2014.pdf","","","ExecSumMay2014 ExecSumMay2014"
"document","doc-9201","Estero-Community-Plan-Revised-Sept-2014","Published document","2017-03-16","https://esterotoday.com/estero-community-plan-revised-sept-2014/","https://esterotoday.com/wp-content/uploads/2017/03/Estero-Community-Plan-Revised-Sept-2014.pdf","","","Estero-Community-Plan-Revised-Sept-2014 Estero-Community-Plan-Revised-Sept-2014"
"document","doc-9184","EFR-Presentation-May-2014","Published document","2017-03-16","https://esterotoday.com/efr-presentation-may-2014/","https://esterotoday.com/wp-content/uploads/2017/03/EFR-Presentation-May-2014.pdf","","","EFR-Presentation-May-2014 EFR-Presentation-May-2014"
"document","doc-9149","EDRC-Meeting-Minutes_2014-05-21","Published document","2017-03-16","https://esterotoday.com/edrc-meeting-minutes_2014-05-21/","https://esterotoday.com/wp-content/uploads/2017/03/EDRC-Meeting-Minutes_2014-05-21.pdf","","","EDRC-Meeting-Minutes_2014-05-21 EDRC-Meeting-Minutes_2014-05-21"
"document","doc-9132","ECCL_Meeting_111414","Published document","2017-03-16","https://esterotoday.com/eccl_meeting_111414/","https://esterotoday.com/wp-content/uploads/2017/03/ECCL_Meeting_111414.pdf","","","ECCL_Meeting_111414 ECCL_Meeting_111414"
"document","doc-9116","ECCL.loverkey.skedmarch","Published document","2017-03-16","https://esterotoday.com/eccl-loverkey-skedmarch/","https://esterotoday.com/wp-content/uploads/2017/03/ECCL.loverkey.skedmarch.pdf","","","ECCL.loverkey.skedmarch ECCL.loverkey.skedmarch"
"document","doc-9109","ECCL.LMHS_.release","Published document","2017-03-16","https://esterotoday.com/eccl-lmhs_-release/","https://esterotoday.com/wp-content/uploads/2017/03/ECCL.LMHS_.release.pdf","","","ECCL.LMHS_.release ECCL.LMHS_.release"
"document","doc-9114","ECCL.koreshlink.2","Published document","2017-03-16","https://esterotoday.com/eccl-koreshlink-2/","https://esterotoday.com/wp-content/uploads/2017/03/ECCL.koreshlink.2.pdf","","","ECCL.koreshlink.2 ECCL.koreshlink.2"
"document","doc-9113","ECCL.bkgdr_.reply_","Published document","2017-03-16","https://esterotoday.com/eccl-bkgdr_-reply_/","https://esterotoday.com/wp-content/uploads/2017/03/ECCL.bkgdr_.reply_.pdf","","","ECCL.bkgdr_.reply_ ECCL.bkgdr_.reply_"
"document","doc-9058","December-2016-Calendar-Healthy-Life-Center","Published document","2017-03-16","https://esterotoday.com/december-2016-calendar-healthy-life-center/","https://esterotoday.com/wp-content/uploads/2017/03/December-2016-Calendar-Healthy-Life-Center.pdf","","","December-2016-Calendar-Healthy-Life-Center December-2016-Calendar-Healthy-Life-Center"
"document","doc-9019","Conservation2020may2013","Published document","2017-03-16","https://esterotoday.com/conservation2020may2013/","https://esterotoday.com/wp-content/uploads/2017/03/Conservation2020may2013.pdf","","","Conservation2020may2013 Conservation2020may2013"
"document","doc-9009","Commercial-Planning-in-Estero-9-25","Published document","2017-03-16","https://esterotoday.com/commercial-planning-in-estero-9-25/","https://esterotoday.com/wp-content/uploads/2017/03/Commercial-Planning-in-Estero-9-25.pdf","","","Commercial-Planning-in-Estero-9-25 Commercial-Planning-in-Estero-9-25"
"document","doc-9014","Comp-Plan-Presentation-12-13-16","Published document","2017-03-16","https://esterotoday.com/comp-plan-presentation-12-13-16/","https://esterotoday.com/wp-content/uploads/2017/03/Comp-Plan-Presentation-12-13-16.pdf","","","Comp-Plan-Presentation-12-13-16 Comp-Plan-Presentation-12-13-16"
"document","doc-9015","Complaint-stamped-filed-12-17-2015","Published document","2017-03-16","https://esterotoday.com/complaint-stamped-filed-12-17-2015/","https://esterotoday.com/wp-content/uploads/2017/03/Complaint-stamped-filed-12-17-2015.pdf","","","Complaint-stamped-filed-12-17-2015 Complaint-stamped-filed-12-17-2015"
"document","doc-9012","Community-Plan-report-1-20-15","Published document","2017-03-16","https://esterotoday.com/community-plan-report-1-20-15/","https://esterotoday.com/wp-content/uploads/2017/03/Community-Plan-report-1-20-15.pdf","","","Community-Plan-report-1-20-15 Community-Plan-report-1-20-15"
"document","doc-8990","ChowDownForRotary_Ad_2","Published document","2017-03-16","https://esterotoday.com/chowdownforrotary_ad_2/","https://esterotoday.com/wp-content/uploads/2017/03/ChowDownForRotary_Ad_2.pdf","","","ChowDownForRotary_Ad_2 ChowDownForRotary_Ad_2"
"document","doc-1098","BRCFinding_Recommendations","Published document","2017-03-16","https://esterotoday.com/brcfinding_recommendations/","https://esterotoday.com/wp-content/uploads/2017/03/BRCFinding_Recommendations.pdf","","","BRCFinding_Recommendations BRCFinding_Recommendations"
"document","doc-9552","bella-terra-072012","Published document","2017-03-16","https://esterotoday.com/bella-terra-072012/","https://esterotoday.com/wp-content/uploads/2017/03/bella-terra-072012.pdf","","","bella-terra-072012 bella-terra-072012"
"document","doc-1088","AmericanHouseCP","Published document","2017-03-16","https://esterotoday.com/americanhousecp/","https://esterotoday.com/wp-content/uploads/2017/03/AmericanHouseCP.pdf","","","AmericanHouseCP AmericanHouseCP"
"document","doc-1090","Approved_ECCL__Resolution_of_Support","Published document","2017-03-16","https://esterotoday.com/approved_eccl__resolution_of_support/","https://esterotoday.com/wp-content/uploads/2017/03/Approved_ECCL__Resolution_of_Support.pdf","","","Approved_ECCL__Resolution_of_Support Approved_ECCL__Resolution_of_Support"
"document","doc-1083","Amendment1-TalkingPoints020415","Published document","2017-03-16","https://esterotoday.com/amendment1-talkingpoints020415/","https://esterotoday.com/wp-content/uploads/2017/03/Amendment1-TalkingPoints020415.pdf","","","Amendment1-TalkingPoints020415 Amendment1-TalkingPoints020415"
"document","doc-1082","Alert-Consensus-workshop-9-25-14","Published document","2017-03-16","https://esterotoday.com/alert-consensus-workshop-9-25-14/","https://esterotoday.com/wp-content/uploads/2017/03/Alert-Consensus-workshop-9-25-14.pdf","","","Alert-Consensus-workshop-9-25-14 Alert-Consensus-workshop-9-25-14"
"document","doc-1081","AgendaOct2016","Published document","2017-03-16","https://esterotoday.com/agendaoct2016/","https://esterotoday.com/wp-content/uploads/2017/03/AgendaOct2016.pdf","","","AgendaOct2016 AgendaOct2016"
"document","doc-1042","3-EsteroCommunityPlanningInitiative-January2015","Published document","2017-03-16","https://esterotoday.com/3-esterocommunityplanninginitiative-january2015/","https://esterotoday.com/wp-content/uploads/2017/03/3-EsteroCommunityPlanningInitiative-January2015.pdf","","","3-EsteroCommunityPlanningInitiative-January2015 3-EsteroCommunityPlanningInitiative-January2015"
